path,size_bytes,title_block,title_has_tra,title_is_non_tra,phrase_present,income_tra_phrase,tra_term_count,decision,reason
data/edgar-query/exhibits/0001859285/0000950142-21-003500_eh210198436_ex1001.htm,158696,"TAX RECEIVABLE AGREEMENT | HireRight Holdings Corporation, | the TRA Parties | the TRA Party Representative | Dated as of October 28 th , 2021",true,false,true,false,5,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001859285/0001628280-21-019751_exhibit1015-sx1.htm,192390,"TAX RECEIVABLE AGREEMENT | HireRight Holdings Corporation, | the TRA Parties | the TRA Party Representative | Dated as of [●], 2021",true,false,true,false,5,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001859392/0001104659-22-008454_tm2127871d9_ex10-3.htm,190470,"AMENDED AND RESTATED | TAX RECEIVABLES AGREEMENT | GALAXY DIGITAL INC., | GALAXY DIGITAL HOLDINGS LP | THE PERSONS NAMED HEREIN | Dated as of [ · ], 2022 | AMENDED AND RESTATED TAX RECEIVABLES AGREEMENT",false,false,true,false,7,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859392/0001628280-25-015309_exhibit103-argalaxytaxrece.htm,197939,"AMENDED AND RESTATED | TAX RECEIVABLES AGREEMENT | GALAXY DIGITAL INC., | GALAXY DIGITAL HOLDINGS LP | THE PERSONS NAMED HEREIN | Dated as of [ l ], 2025 | AMENDED AND RESTATED TAX RECEIVABLES AGREEMENT",false,false,true,false,7,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859392/0001859392-25-000010_exhibit102argalaxytaxrecei.htm,197937,"AMENDED AND RESTATED | TAX RECEIVABLES AGREEMENT | GALAXY DIGITAL INC., | GALAXY DIGITAL HOLDINGS LP | THE PERSONS NAMED HEREIN | Dated as of May 13, 2025 | AMENDED AND RESTATED TAX RECEIVABLES AGREEMENT",false,false,true,false,7,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859836/0001104659-21-085941_filename4.htm,1289183,"CREDIT AGREEMENT | dated as of April 2, 2021 | BW GAS & CONVENIENCE PARENT, LLC, as Holdings | BW GAS & CONVENIENCE HOLDINGS, LLC, as Borrower | VARIOUS LENDERS | JPMORGAN CHASE BANK, N.A., as Administrative Agent | JPMORGAN CHASE BANK, N.A., BARCLAYS BANK PLC MORGAN STANLEY SENIOR FUNDING, INC. BMO",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859836/0001104659-21-117942_tm2114709d5_ex10-5.htm,1289219,"CREDIT AGREEMENT | dated as of April 2, 2021 | BW GAS & CONVENIENCE PARENT, LLC, as Holdings | BW GAS & CONVENIENCE HOLDINGS, LLC, as Borrower | VARIOUS LENDERS | JPMORGAN CHASE BANK, N.A., as Administrative Agent | JPMORGAN CHASE BANK, N.A., BARCLAYS BANK PLC MORGAN STANLEY SENIOR FUNDING, INC. BMO",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859836/0001104659-21-117942_tm2114709d8_ex10-2.htm,445458,"BW ULTIMATE PARENT LLC | THIRD AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT | Dated as of _________________, 2021",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859836/0001104659-26-012540_filename6.htm,1289176,"CREDIT AGREEMENT | dated as of April 2, 2021 | BW GAS & CONVENIENCE PARENT, LLC, as Holdings | BW GAS & CONVENIENCE HOLDINGS, LLC, as Borrower | VARIOUS LENDERS | JPMORGAN CHASE BANK, N.A., as Administrative Agent | JPMORGAN CHASE BANK, N.A., BARCLAYS BANK PLC MORGAN STANLEY SENIOR FUNDING, INC. BMO",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001859836/0001104659-26-035973_tm2527636d8_ex10-1.htm,308928,"TAX RECEIVABLE AGREEMENT | YESWAY, INC. | BW ULTIMATE PARENT, LLC | THE TRA PARTIES (AS DEFINED HEREIN) | THE BROOKWOOD NOMINEE | OTHER PERSONS FROM TIME TO TIME PARTY HERETO | Dated as of [ · ], 2026",true,false,true,false,6,keep,centered title contains 'tax receivable agreement'
