path,size_bytes,title_block,title_has_tra,title_is_non_tra,phrase_present,income_tra_phrase,tra_term_count,decision,reason
data/edgar-query/exhibits/0001674101/0001193125-22-247717_d347490dex101a.htm,1791973,AMENDMENT NO. 6 TO THE REVOLVING CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001674101/0001193125-23-173872_d355125dex101.htm,1097748,AMENDMENT NO. 2 | TERM LOAN CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001674101/0001193125-23-293984_d648019dex101.htm,1061612,AMENDMENT NO. 3 | TERM LOAN CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001674101/0001193125-24-038556_d595876dex101.htm,1903856,AMENDMENT NO. 8 TO THE REVOLVING CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001674101/0001193125-24-160352_d937211dex101.htm,1144503,AMENDMENT NO. 4 | TERM LOAN CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001674101/0001193125-24-256070_d901217dex101.htm,1638336,AMENDMENT NO. 9 TO THE REVOLVING CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001674101/0001193125-24-278680_d863923dex101.htm,1098511,AMENDMENT NO. 5 | TERM LOAN CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001674101/0001193125-25-178982_d25970dex101.htm,1130346,AMENDMENT NO. 6 | TERM LOAN CREDIT AGREEMENT,false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001674101/0001628280-20-002714_exhibitno103revolvingcre.htm,1203006,"CONFORMED THROUGH AMENDMENT NO. 5 REVOLVING CREDIT AGREEMENT among VERTIV INTERMEDIATE HOLDING II CORPORATION, as Holdings, VERTIV GROUP CORPORATION and its Subsidiaries listed as Borrowers on the signature pages hereto, as Borrowers, VARIOUS LENDERS JPMORGAN CHASE BANK, N.A., as Administrative Agen",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001679063/0001104659-22-059491_tm2215197d3_ex10-3.htm,1090438,"CREDIT AGREEMENT 12 | dated as of [________], 2022 | CHICKEN SOUP FOR THE SOUL ENTERTAINMENT INC. as Borrower, | THE LENDERS PARTY HERETO, | HPS INVESTMENT PARTNERS, LLC, as Administrative Agent and Collateral Agent",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001679063/0001104659-22-059496_tm2215197d3_ex10-3.htm,1090438,"CREDIT AGREEMENT 12 | dated as of [________], 2022 | CHICKEN SOUP FOR THE SOUL ENTERTAINMENT INC. as Borrower, | THE LENDERS PARTY HERETO, | HPS INVESTMENT PARTNERS, LLC, as Administrative Agent and Collateral Agent",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
